_Id,Forename,Surname,Address,Town,County,Year_Born,Gender,Commitment,Weakness,Height,Weight
5cc8ed64fc13ae3b0f0002ec,Wait,Amoss,5 Valley Edge Terrace,Mobile,Alabama,2006,Male,Fair,Use of Feet,138.33,76.47
5cc8ed64fc13ae3b0f0002ed,Elli,Jarrel,5026 Clyde Gallagher Parkway,Boise,Idaho,1984,Female,Good,Use of Feet,174.82,93.73
5cc8ed64fc13ae3b0f0002ee,Dietrich,Stean,1 Cardinal Hill,Pasadena,California,2005,Male,Good,Arm Action,157.65,57.16
5cc8ed64fc13ae3b0f0002ef,Netty,McPhate,1 Graedel Lane,Boston,Massachusetts,2002,Female,Good,Breathing,149.81,98.09
5cc8ed64fc13ae3b0f0002f0,Kippie,Mogey,49 Dexter Plaza,Pittsburgh,Pennsylvania,2001,Female,Good,Use of Feet,174.31,98.38
5cc8ed64fc13ae3b0f0002f1,Andromache,Belford,8143 Stephen Terrace,Portsmouth,New Hampshire,1988,Female,Good,Arm Action,181.44,54.95
5cc8ed64fc13ae3b0f0002f2,Jamal,Gabby,025 Stuart Place,Charleston,West Virginia,1982,Male,Excellent,Use of Feet,144.3,49.47
5cc8ed64fc13ae3b0f0002f3,Cathyleen,Oatley,48081 Commercial Crossing,Charlottesville,Virginia,1981,Female,Good,Use of Feet,188.86,47.77
5cc8ed64fc13ae3b0f0002f4,Sephira,Pates,44247 Arrowood Lane,Bowie,Maryland,1983,Female,Good,Breathing,128.48,76.44
5cc8ed64fc13ae3b0f0002f5,Cori,Juschka,776 Talmadge Point,Kansas City,Missouri,1989,Male,Fair,Use of Feet,124.27,99.85
5cc8ed64fc13ae3b0f0002f6,Farica,Dugget,43 Dapin Circle,Fort Lauderdale,Florida,2006,Female,Fair,Arm Action,129.26,72.73
5cc8ed64fc13ae3b0f0002f7,Sloane,MacKellar,93 Claremont Drive,Sunnyvale,California,1982,Male,Fair,Turning,136.65,87.29
5cc8ed64fc13ae3b0f0002f8,Janis,Kirrage,75798 Ridgeview Junction,Amarillo,Texas,2001,Female,Fair,Turning,177.68,58.64
5cc8ed64fc13ae3b0f0002f9,Giovanni,Moreno,410 Dexter Pass,Saint Paul,Minnesota,1986,Male,Excellent,Breathing,204.58,46.01
5cc8ed64fc13ae3b0f0002fa,Leland,Barracks,60 Hanover Pass,Winston Salem,North Carolina,1983,Male,Excellent,Breathing,181.87,59.01
5cc8ed64fc13ae3b0f0002fb,Amandi,Floch,5423 Stang Lane,Saint Louis,Missouri,1980,Female,Fair,Turning,189.8,48.49
5cc8ed64fc13ae3b0f0002fc,Nap,Evangelinos,4866 Rieder Junction,Van Nuys,California,2002,Male,Good,Breathing,125.1,75.6
5cc8ed64fc13ae3b0f0002fd,Burch,Froud,81813 Welch Place,Shreveport,Louisiana,1980,Male,Fair,Turning,199.74,77.53
5cc8ed64fc13ae3b0f0002fe,Mariellen,Coulthurst,689 Talisman Lane,El Paso,Texas,1993,Female,Fair,Breathing,214.8,53.04
5cc8ed64fc13ae3b0f0002ff,Randi,Craney,6439 Carey Point,Charlotte,North Carolina,2007,Male,Fair,Use of Feet,131.09,96.34
5cc8ed64fc13ae3b0f000300,Adrienne,Clare,2 Waxwing Court,Orlando,Florida,1997,Female,Excellent,Use of Feet,210.48,69.47
5cc8ed64fc13ae3b0f000301,Desdemona,Message,55 4th Plaza,Terre Haute,Indiana,2008,Female,Excellent,Use of Feet,138.4,77.04
5cc8ed64fc13ae3b0f000302,Lorilyn,Argontt,9 Arkansas Way,Suffolk,Virginia,1996,Female,Fair,Breathing,197.55,45.94
5cc8ed64fc13ae3b0f000303,Grissel,Garlic,21207 Jenifer Way,Miami,Florida,2000,Female,Good,Turning,184.36,78.6
5cc8ed64fc13ae3b0f000304,Blane,Keary,4324 Sunfield Plaza,Philadelphia,Pennsylvania,2007,Male,Excellent,Use of Feet,165.25,64.82
5cc8ed64fc13ae3b0f000305,Catina,Bowsher,82 Milwaukee Hill,San Luis Obispo,California,1995,Female,Excellent,Arm Action,180.17,60.94
5cc8ed64fc13ae3b0f000306,Fredric,Oseman,83980 Old Gate Trail,New Orleans,Louisiana,2002,Male,Good,Use of Feet,144.01,82.63
5cc8ed64fc13ae3b0f000307,Manda,Winney,06 Fair Oaks Way,Denver,Colorado,1995,Female,Fair,Use of Feet,149.92,74.06
5cc8ed64fc13ae3b0f000308,Ainslee,Mahon,775 Debra Place,Albuquerque,New Mexico,2008,Female,Fair,Arm Action,136.59,59.32
5cc8ed64fc13ae3b0f000309,Stearne,Frid,90 Mayfield Park,Saint Petersburg,Florida,1994,Male,Excellent,Use of Feet,127.48,68.92
5cc8ed64fc13ae3b0f00030a,Farrand,McBeth,74894 Cordelia Terrace,Lima,Ohio,1988,Female,Excellent,Arm Action,124.57,80.32
5cc8ed64fc13ae3b0f00030b,Chicky,Hollebon,6339 Declaration Lane,Trenton,New Jersey,1998,Male,Fair,Use of Feet,205.12,98.84
5cc8ed64fc13ae3b0f00030c,Fernandina,Petriello,19 North Circle,Topeka,Kansas,2000,Female,Fair,Arm Action,168.32,92.74
5cc8ed64fc13ae3b0f00030d,Birgitta,Wetherhead,588 Sullivan Point,Naples,Florida,2003,Female,Fair,Breathing,123.17,87.42
5cc8ed64fc13ae3b0f00030e,Maynard,Impett,6489 Elka Terrace,Washington,District of Columbia,1989,Male,Excellent,Breathing,189.85,54.29
5cc8ed64fc13ae3b0f00030f,Gale,Casina,13879 Johnson Circle,Miami,Florida,1988,Male,Excellent,Turning,198.69,65.17
5cc8ed64fc13ae3b0f000310,Jewel,Durnall,300 Summit Alley,Louisville,Kentucky,1986,Female,Excellent,Use of Feet,130.79,45.37
5cc8ed64fc13ae3b0f000311,Elisha,Tedstone,3 Eagan Place,Brea,California,2005,Female,Excellent,Arm Action,170.64,71.8
5cc8ed64fc13ae3b0f000312,Malva,Fargher,45 Lotheville Place,Dallas,Texas,2002,Female,Good,Use of Feet,144.87,92.99
5cc8ed64fc13ae3b0f000313,Delano,Sweetenham,5915 Chinook Street,New York City,New York,1980,Male,Fair,Use of Feet,137.25,99.64
5cc8ed64fc13ae3b0f000314,Ardeen,Gravett,9 Artisan Place,Charlotte,North Carolina,2008,Female,Excellent,Arm Action,166.62,46.93
5cc8ed64fc13ae3b0f000315,Lorna,Symers,93776 Burrows Street,Orange,California,1980,Female,Fair,Arm Action,146.91,93.25
5cc8ed64fc13ae3b0f000316,Stanislaw,Shailer,60804 Artisan Drive,Huntington,West Virginia,2000,Male,Fair,Arm Action,164.32,72.66
5cc8ed64fc13ae3b0f000317,Miguelita,Rillstone,971 Bluejay Way,Macon,Georgia,1986,Female,Good,Arm Action,189.53,52.1
5cc8ed64fc13ae3b0f000318,Auguste,Gladtbach,1408 Paget Trail,Detroit,Michigan,1981,Female,Fair,Arm Action,157.95,70.99
5cc8ed64fc13ae3b0f000319,Sherm,Zanotti,270 Delladonna Drive,San Diego,California,1985,Male,Good,Breathing,142.49,63.92
5cc8ed64fc13ae3b0f00031a,Evangeline,Crotch,6063 Quincy Street,Torrance,California,2000,Female,Good,Use of Feet,197.78,55.46
5cc8ed64fc13ae3b0f00031b,Jacquelyn,Allenson,1328 Bay Trail,Washington,District of Columbia,2000,Female,Excellent,Breathing,207.29,60.16
5cc8ed64fc13ae3b0f00031c,Shamus,Thresh,1 Riverside Park,Dayton,Ohio,1995,Male,Excellent,Arm Action,127.61,48.05
5cc8ed64fc13ae3b0f00031d,Dorisa,Wildor,2 Swallow Center,Miami Beach,Florida,1982,Female,Good,Turning,178.3,44.37
5cc8ed64fc13ae3b0f00031e,Gratiana,Croote,21 Sugar Point,Denton,Texas,1986,Female,Good,Arm Action,203.6,79.79
5cc8ed64fc13ae3b0f00031f,Maddalena,Harler,812 Hanson Avenue,Saint Louis,Missouri,1987,Female,Fair,Arm Action,162.84,70.71
5cc8ed64fc13ae3b0f000320,Jennee,Lamont,4733 Acker Drive,Houston,Texas,1995,Female,Fair,Breathing,148.2,82.8
5cc8ed64fc13ae3b0f000321,Andres,Bande,3 Cordelia Pass,Alexandria,Virginia,2006,Male,Excellent,Turning,150.75,58.3
5cc8ed64fc13ae3b0f000322,Constancy,Widdows,17197 Ryan Place,Jamaica,New York,2006,Female,Fair,Arm Action,191.19,99.98
5cc8ed64fc13ae3b0f000323,Dickie,Rodder,06 Macpherson Drive,Inglewood,California,2008,Male,Good,Use of Feet,199.16,79.26
5cc8ed64fc13ae3b0f000324,Phillip,Patise,25 Little Fleur Court,Los Angeles,California,1982,Male,Fair,Breathing,122.64,53.5
5cc8ed64fc13ae3b0f000325,Dmitri,Cattlemull,7 Claremont Road,Round Rock,Texas,1991,Male,Good,Breathing,185.49,62.69
5cc8ed64fc13ae3b0f000326,Lily,Esch,0009 Porter Place,Shreveport,Louisiana,1989,Female,Good,Use of Feet,196.83,98.17
5cc8ed64fc13ae3b0f000327,Ibrahim,Rhydderch,776 Fair Oaks Alley,Conroe,Texas,1984,Male,Fair,Use of Feet,183.64,58.59
5cc8ed64fc13ae3b0f000328,Glenine,Tomini,56 Elka Place,Greenville,South Carolina,1982,Female,Good,Arm Action,159.52,72.45
5cc8ed64fc13ae3b0f000329,Meara,Orrah,51 Merchant Parkway,Charlottesville,Virginia,2006,Female,Excellent,Breathing,138.01,80.13
5cc8ed64fc13ae3b0f00032a,Bat,Flisher,5 Toban Pass,Sarasota,Florida,1999,Male,Good,Breathing,178.82,55.2
5cc8ed64fc13ae3b0f00032b,Gan,Flook,49 Troy Circle,Pueblo,Colorado,1980,Male,Excellent,Breathing,141.75,49.12
5cc8ed64fc13ae3b0f00032c,Addie,Dishman,35 Donald Plaza,Tallahassee,Florida,1993,Female,Good,Use of Feet,189.08,41.59
5cc8ed64fc13ae3b0f00032d,Bellina,Colten,54569 Bunting Point,Columbus,Ohio,1996,Female,Good,Arm Action,170.34,66.94
5cc8ed64fc13ae3b0f00032e,Mikey,Mardle,48016 Shasta Alley,New York City,New York,1992,Male,Excellent,Turning,172.66,74.92
5cc8ed64fc13ae3b0f00032f,Lenette,Redsell,9 Crowley Parkway,Memphis,Tennessee,1982,Female,Fair,Arm Action,155.1,43.58
5cc8ed64fc13ae3b0f000330,Ulrick,Goodlatt,9 Onsgard Park,Chico,California,1996,Male,Good,Breathing,128.29,50.06
5cc8ed64fc13ae3b0f000331,Tawnya,Weakley,420 Heffernan Terrace,,,1988,Female,,,200.63,69.78
5cc8ed64fc13ae3b0f000332,Taylor,Given,414 Parkside Avenue,Reno,Nevada,2008,Male,Fair,Turning,163.35,49.86
5cc8ed64fc13ae3b0f000333,Abbott,Commings,3333 Johnson Trail,Washington,District of Columbia,1991,Male,Good,Breathing,128.77,81.02
5cc8ed64fc13ae3b0f000334,Correna,Andrioli,39896 Kennedy Trail,San Antonio,Texas,2008,Female,Excellent,Breathing,137.89,43.39
5cc8ed64fc13ae3b0f000335,Adelheid,McMahon,27 Mayer Lane,Washington,District of Columbia,1991,Female,Fair,Arm Action,202.26,82.23
5cc8ed64fc13ae3b0f000336,Maridel,Tortoishell,55195 Welch Park,Sacramento,California,1999,Female,Fair,Turning,144.09,41.43
5cc8ed64fc13ae3b0f000337,Slade,Sloy,45 Carberry Place,,,2001,Male,,,184.38,92.43
5cc8ed64fc13ae3b0f000338,Catherina,Abelov,1298 Del Sol Street,Sacramento,California,2008,Female,Fair,Arm Action,128.44,58.68
5cc8ed64fc13ae3b0f000339,Nanni,Roseburgh,95812 Esker Plaza,Denver,Colorado,1996,Female,Excellent,Breathing,196.24,81.0
5cc8ed64fc13ae3b0f00033a,Iorgos,Burnside,98 Bayside Hill,Chicago,Illinois,2001,Male,Excellent,Breathing,123.91,98.93
5cc8ed64fc13ae3b0f00033b,Devonna,Klebes,18 Bonner Point,Los Angeles,California,1980,Female,Excellent,Turning,173.42,69.4
5cc8ed64fc13ae3b0f00033c,Sabina,Mosconi,6 Atwood Trail,Lake Worth,Florida,1990,Female,Good,Turning,174.89,80.2
5cc8ed64fc13ae3b0f00033d,Michele,Longden,16180 Karstens Hill,Erie,Pennsylvania,1997,Male,Good,Breathing,205.82,71.15
5cc8ed64fc13ae3b0f00033e,Base,Werendell,567 Vernon Court,Riverside,California,2002,Male,Excellent,Turning,209.71,48.45
5cc8ed64fc13ae3b0f00033f,Thain,Darville,07 Southridge Avenue,Pittsburgh,Pennsylvania,1985,Male,Good,Breathing,141.18,56.52
5cc8ed64fc13ae3b0f000340,Annabel,Philler,447 Gulseth Alley,Austin,Texas,2006,Female,Fair,Use of Feet,138.76,56.03
5cc8ed64fc13ae3b0f000341,Estele,Bracken,2 American Park,Colorado Springs,Colorado,1994,Female,Excellent,Breathing,126.72,98.99
5cc8ed64fc13ae3b0f000342,Murdock,Mancktelow,2008 Gateway Crossing,Nashville,Tennessee,1995,Male,Excellent,Breathing,201.56,56.5
5cc8ed64fc13ae3b0f000343,Roanne,Ochterlonie,30471 Hallows Crossing,San Angelo,Texas,1985,Female,Excellent,Arm Action,186.36,69.25
5cc8ed64fc13ae3b0f000344,Lanie,Annis,56 Twin Pines Avenue,Springfield,Missouri,1994,Female,Fair,Breathing,204.37,74.11
5cc8ed64fc13ae3b0f000345,Suellen,Tilling,00 Erie Alley,Atlanta,Georgia,1984,Female,Fair,Arm Action,207.55,51.19
5cc8ed64fc13ae3b0f000346,Vikky,Thaine,20191 Ridge Oak Parkway,Santa Barbara,California,2001,Female,Good,Use of Feet,168.51,87.31
5cc8ed64fc13ae3b0f000347,Lizzy,Dionisio,2373 Kensington Alley,Kansas City,Missouri,1981,Female,Excellent,Use of Feet,122.6,50.37
5cc8ed64fc13ae3b0f000348,Smitty,Lappin,4 Upham Hill,Miami,Florida,1989,Male,Excellent,Use of Feet,189.95,77.71
5cc8ed64fc13ae3b0f000349,Dannie,Dickson,186 Susan Center,Sacramento,California,1980,Female,Fair,Arm Action,141.42,93.08
5cc8ed64fc13ae3b0f00034a,Rosie,Bruinemann,16043 Magdeline Avenue,Cincinnati,Ohio,1989,Female,Excellent,Arm Action,210.58,83.62
5cc8ed64fc13ae3b0f00034b,Ofella,Butlin,5 Sommers Road,Amarillo,Texas,1988,Female,Good,Use of Feet,195.98,77.47
5cc8ed64fc13ae3b0f00034c,Mick,Dyett,25780 Haas Hill,Minneapolis,Minnesota,2007,Male,Excellent,Turning,167.3,85.37
5cc8ed64fc13ae3b0f00034d,Davey,Lardez,15 Scoville Court,Independence,Missouri,1991,Male,Fair,Use of Feet,122.56,81.29
5cc8ed64fc13ae3b0f00034e,Dawna,Kenelin,05 Kinsman Park,Corpus Christi,Texas,2000,Female,Excellent,Use of Feet,183.5,52.79
5cc8ed64fc13ae3b0f00034f,Jess,Semeniuk,42 Vidon Lane,El Paso,Texas,1986,Female,Good,Arm Action,155.01,82.95
5cc8ed64fc13ae3b0f000350,Venus,Humberston,3222 Bayside Avenue,Hyattsville,Maryland,2004,Female,Good,Turning,169.74,62.77
5cc8ed64fc13ae3b0f000351,Sanford,Denecamp,12212 Menomonie Alley,Birmingham,Alabama,2003,Male,Fair,Breathing,166.42,61.3
5cc8ed64fc13ae3b0f000352,Cyndia,Cavolini,763 Almo Park,Champaign,Illinois,1988,Female,Good,Use of Feet,176.0,45.9
5cc8ed64fc13ae3b0f000353,Maddie,Treffrey,57688 Prentice Lane,Charlottesville,Virginia,1992,Female,Good,Turning,133.39,41.69
5cc8ed64fc13ae3b0f000354,Tiffie,Raithby,105 Golf Park,Austin,Texas,1991,Female,Excellent,Turning,138.64,67.55
5cc8ed64fc13ae3b0f000355,Opaline,Tilburn,0 Trailsway Terrace,Denver,Colorado,1982,Female,Fair,Turning,198.84,93.47
5cc8ed64fc13ae3b0f000356,Viviene,Suddell,385 Carioca Pass,Mansfield,Ohio,2000,Female,Excellent,Use of Feet,181.56,81.3
5cc8ed64fc13ae3b0f000357,Aluino,Coles,8 Fisk Trail,Durham,North Carolina,2004,Male,Fair,Breathing,180.83,70.45
5cc8ed64fc13ae3b0f000358,Colly,Vuitton,8839 Nobel Way,Salinas,California,1983,Female,Excellent,Breathing,148.15,92.42
5cc8ed64fc13ae3b0f000359,Hillel,Vannacci,50 Banding Trail,Sacramento,California,2003,Male,Fair,Arm Action,210.59,42.18
5cc8ed64fc13ae3b0f00035a,Malcolm,Murrish,48 Talmadge Circle,Reston,Virginia,1995,Male,Fair,Breathing,142.48,84.27
5cc8ed64fc13ae3b0f00035b,Blinnie,Eldrid,34790 Dayton Alley,Atlanta,Georgia,1980,Female,Excellent,Breathing,171.74,88.68
5cc8ed64fc13ae3b0f00035c,Brantley,Castelluzzi,695 Fuller Lane,Las Vegas,Nevada,1994,Male,Fair,Turning,141.11,63.33
5cc8ed64fc13ae3b0f00035d,Dorrie,Satterfitt,7556 Clarendon Point,Washington,District of Columbia,2003,Female,Good,Turning,123.5,41.8
5cc8ed64fc13ae3b0f00035e,Thorny,Hegges,2095 Harper Circle,Evansville,Indiana,1985,Male,Excellent,Breathing,131.43,91.48
5cc8ed64fc13ae3b0f00035f,Fancie,Crysell,72 Dahle Pass,Washington,District of Columbia,2004,Female,Good,Use of Feet,166.11,86.78
5cc8ed64fc13ae3b0f000360,Dale,Larner,15922 Mcguire Court,Hollywood,Florida,1991,Male,Fair,Use of Feet,196.24,73.44
5cc8ed64fc13ae3b0f000361,Roxie,Davies,23074 Shasta Center,New York City,New York,2003,Female,Fair,Arm Action,175.8,42.67
5cc8ed64fc13ae3b0f000362,Billie,Harms,4 Stang Parkway,Washington,District of Columbia,1980,Female,Excellent,Use of Feet,191.99,64.24
5cc8ed64fc13ae3b0f000363,Ransom,Teale,7893 Forster Hill,Lincoln,Nebraska,1996,Male,Excellent,Breathing,155.15,51.55
5cc8ed64fc13ae3b0f000364,Zak,McVittie,465 Saint Paul Plaza,Brea,California,1983,Male,Excellent,Arm Action,176.53,43.93
5cc8ed64fc13ae3b0f000365,Clarabelle,Downs,4447 Elka Court,Oakland,California,1981,Female,Good,Turning,177.58,66.82
5cc8ed64fc13ae3b0f000366,Skippy,Gamet,2 Parkside Hill,Philadelphia,Pennsylvania,1997,Male,Excellent,Turning,161.72,63.91
5cc8ed64fc13ae3b0f000367,Savina,Turle,60229 Daystar Street,Paterson,New Jersey,1981,Female,Good,Use of Feet,130.93,84.5
5cc8ed64fc13ae3b0f000368,Omero,Kollatsch,45 Rowland Terrace,Cincinnati,Ohio,1982,Male,Good,Arm Action,193.07,46.07
5cc8ed64fc13ae3b0f000369,Mariellen,Hitzschke,57 Merchant Center,Omaha,Nebraska,1985,Female,Excellent,Use of Feet,125.23,43.5
5cc8ed64fc13ae3b0f00036a,Idette,Roby,09617 Golf Point,Glendale,California,2000,Female,Excellent,Turning,174.13,77.66
5cc8ed64fc13ae3b0f00036b,Corbett,Madgewick,0785 Hauk Way,Canton,Ohio,1996,Male,Fair,Breathing,207.09,53.12
5cc8ed64fc13ae3b0f00036c,Ingeberg,Zotto,981 Bartelt Road,Honolulu,Hawaii,1983,Female,Fair,Arm Action,153.56,44.77
5cc8ed64fc13ae3b0f00036d,Rodger,Malster,0537 Corscot Circle,Houston,Texas,2007,Male,Fair,Arm Action,168.0,47.29
5cc8ed64fc13ae3b0f00036e,Aldrich,Scheffel,46 Susan Road,New Orleans,Louisiana,1989,Male,Fair,Arm Action,152.46,90.77
5cc8ed64fc13ae3b0f00036f,Way,Codrington,879 Kingsford Junction,Fort Collins,Colorado,1994,Male,Excellent,Use of Feet,192.29,59.06
5cc8ed64fc13ae3b0f000370,Fidelia,De Hoogh,4 Village Park,Arlington,Texas,1982,Female,Good,Breathing,154.56,72.15
5cc8ed64fc13ae3b0f000371,Maurise,Mundie,630 3rd Court,Anchorage,Alaska,2001,Male,Excellent,Arm Action,160.04,73.15
5cc8ed64fc13ae3b0f000372,Brynne,Godsal,39050 Weeping Birch Crossing,Detroit,Michigan,2000,Female,Excellent,Turning,189.97,62.04
5cc8ed64fc13ae3b0f000373,Isabelita,Thorndycraft,97 Spenser Avenue,Wichita,Kansas,2008,Female,Fair,Arm Action,161.14,94.15
5cc8ed64fc13ae3b0f000374,Gracia,Fowkes,95 Monica Hill,Trenton,New Jersey,1985,Female,Fair,Turning,193.31,61.39
5cc8ed64fc13ae3b0f000375,Tommie,Scrivenor,8 Prairieview Avenue,Atlanta,Georgia,1989,Male,Fair,Breathing,159.75,65.45
5cc8ed64fc13ae3b0f000376,Jackqueline,Viollet,2586 Hudson Plaza,Schaumburg,Illinois,1981,Female,Good,Use of Feet,121.67,78.42
5cc8ed64fc13ae3b0f000377,Helenka,Aggott,45283 Hallows Crossing,Washington,District of Columbia,1993,Female,Fair,Breathing,198.03,69.62
5cc8ed64fc13ae3b0f000378,Valdemar,Baxill,066 Messerschmidt Parkway,Glendale,Arizona,1995,Male,Fair,Breathing,164.1,43.26
5cc8ed64fc13ae3b0f000379,Teodoro,McKeand,613 Cardinal Point,Baltimore,Maryland,2003,Male,Good,Arm Action,199.58,47.62
5cc8ed64fc13ae3b0f00037a,Isidoro,Du Fray,558 Johnson Road,Macon,Georgia,1999,Male,Good,Arm Action,184.91,60.34
5cc8ed64fc13ae3b0f00037b,Marc,Gibb,8679 Ramsey Plaza,Springfield,Massachusetts,1980,Male,Good,Arm Action,205.39,49.66
5cc8ed64fc13ae3b0f00037c,Maxi,Toleman,313 Everett Place,Littleton,Colorado,1988,Female,Excellent,Use of Feet,158.86,75.24
5cc8ed64fc13ae3b0f00037d,Emmalynn,Soigoux,747 Dennis Plaza,Stamford,Connecticut,2004,Female,Fair,Arm Action,139.28,80.91
5cc8ed64fc13ae3b0f00037e,Leonardo,Cicculini,179 Macpherson Crossing,Los Angeles,California,2003,Male,Excellent,Use of Feet,178.14,84.65
5cc8ed64fc13ae3b0f00037f,Nicolais,Gauch,4 Stephen Junction,Syracuse,New York,2003,Male,Fair,Turning,124.56,60.94
5cc8ed64fc13ae3b0f000380,Donavon,Rameaux,71427 Mayfield Place,Savannah,Georgia,1984,Male,Fair,Turning,210.9,75.88
5cc8ed64fc13ae3b0f000381,Niko,Burtwell,5 Mccormick Hill,Detroit,Michigan,1997,Male,Good,Turning,205.63,97.2
5cc8ed64fc13ae3b0f000382,Zulema,Loveridge,8 Debs Park,Paterson,New Jersey,1984,Female,Fair,Turning,167.38,86.84
5cc8ed64fc13ae3b0f000383,Trista,Reichert,96137 Lake View Terrace,Largo,Florida,1982,Female,Good,Breathing,209.09,94.06
5cc8ed64fc13ae3b0f000384,Son,Kringe,85395 South Hill,Birmingham,Alabama,1996,Male,Fair,Use of Feet,155.32,79.97
5cc8ed64fc13ae3b0f000385,Hewett,Fountaine,6 Dawn Circle,San Francisco,California,1984,Male,Excellent,Breathing,198.87,98.41
5cc8ed64fc13ae3b0f000386,Tait,Sail,96973 Old Gate Avenue,Wichita,Kansas,2005,Male,Fair,Use of Feet,176.5,40.86
5cc8ed64fc13ae3b0f000387,Gareth,Southerell,77 Rockefeller Trail,Mountain View,California,1997,Male,Excellent,Arm Action,147.93,59.47
5cc8ed64fc13ae3b0f000388,Morten,Heggison,87 Forster Junction,Trenton,New Jersey,2002,Male,Good,Turning,171.96,89.31
5cc8ed64fc13ae3b0f000389,Wilhelmine,Knappitt,42699 Oak Park,Bryan,Texas,1983,Female,Good,Use of Feet,167.46,82.11
5cc8ed64fc13ae3b0f00038a,Sean,Gillett,344 Scofield Park,Pittsburgh,Pennsylvania,2003,Male,Fair,Use of Feet,138.71,47.87
5cc8ed64fc13ae3b0f00038b,Josy,Estable,324 Crownhardt Trail,Springfield,Illinois,1985,Female,Good,Arm Action,143.5,74.75
5cc8ed64fc13ae3b0f00038c,Tye,Meryett,4322 Summit Way,Jackson,Tennessee,2006,Male,Fair,Use of Feet,181.56,91.16
5cc8ed64fc13ae3b0f00038d,Nickie,Dohmer,099 Loeprich Lane,Fort Lauderdale,Florida,1986,Female,Excellent,Use of Feet,125.0,57.39
5cc8ed64fc13ae3b0f00038e,Ruth,Stansfield,4 Schurz Junction,Santa Barbara,California,2002,Female,Fair,Use of Feet,211.6,73.9
5cc8ed64fc13ae3b0f00038f,Rickie,Hurling,15 Everett Court,Richmond,Virginia,1998,Male,Fair,Turning,207.74,60.28
5cc8ed64fc13ae3b0f000390,Karyn,Lamberton,353 Spenser Hill,Little Rock,Arkansas,1991,Female,Excellent,Breathing,122.95,97.4
5cc8ed64fc13ae3b0f000391,Alisander,Bilsford,75779 Del Sol Circle,Chesapeake,Virginia,2002,Male,Excellent,Turning,184.12,88.82
5cc8ed64fc13ae3b0f000392,Tessa,MacSweeney,8889 Melvin Alley,Oakland,California,1990,Female,Fair,Arm Action,166.15,87.5
5cc8ed64fc13ae3b0f000393,Maryjane,Bailey,89 Johnson Hill,Los Angeles,California,1996,Female,Good,Arm Action,202.81,48.42
5cc8ed64fc13ae3b0f000394,Malcolm,Utterson,272 Stang Pass,Green Bay,Wisconsin,1981,Male,Fair,Use of Feet,183.23,63.42
5cc8ed64fc13ae3b0f000395,Evyn,Batcheldor,5302 Morningstar Center,Charlotte,North Carolina,1992,Male,Good,Arm Action,136.3,64.3
5cc8ed64fc13ae3b0f000396,Vernen,Andrasch,38266 Stuart Hill,Buffalo,New York,1985,Male,Good,Breathing,206.93,81.45
5cc8ed64fc13ae3b0f000397,Thibaud,Scard,7 Carey Hill,New Brunswick,New Jersey,1993,Male,Excellent,Breathing,120.02,99.34
5cc8ed64fc13ae3b0f000398,Hayyim,Abad,5607 Jana Parkway,Tampa,Florida,2002,Male,Excellent,Use of Feet,146.37,61.39
5cc8ed64fc13ae3b0f000399,Feliza,Whyte,6 Myrtle Parkway,Fort Wayne,Indiana,2006,Female,Fair,Breathing,174.98,94.35
5cc8ed64fc13ae3b0f00039a,Raynor,Hefferan,8 Banding Junction,Buffalo,New York,1981,Male,Excellent,Breathing,139.37,40.44
5cc8ed64fc13ae3b0f00039b,Tann,Prydden,362 Corscot Alley,,,1981,Male,,,205.86,54.66
5cc8ed64fc13ae3b0f00039c,Town,Yele,767 Merrick Parkway,Washington,District of Columbia,1999,Male,Excellent,Turning,124.0,94.7
5cc8ed64fc13ae3b0f00039d,Fiann,Firebrace,03057 Golden Leaf Terrace,Alhambra,California,1984,Female,Good,Breathing,166.03,71.61
5cc8ed64fc13ae3b0f00039e,Erl,Joules,029 Cascade Avenue,Tampa,Florida,2007,Male,Excellent,Use of Feet,181.24,66.43
5cc8ed64fc13ae3b0f00039f,Ethan,Tresvina,5 Ryan Drive,Denver,Colorado,1983,Male,Good,Turning,175.65,97.9
5cc8ed64fc13ae3b0f0003a0,Barrett,Joannidi,4 Stephen Terrace,Los Angeles,California,1981,Male,Excellent,Use of Feet,131.18,88.35
5cc8ed64fc13ae3b0f0003a1,Jeffry,Hodges,0542 Oriole Road,Denton,Texas,2005,Male,Good,Turning,212.41,70.23
5cc8ed64fc13ae3b0f0003a2,Zonda,Ouldcott,977 Little Fleur Plaza,Houston,Texas,1987,Female,Excellent,Breathing,212.06,91.92
5cc8ed64fc13ae3b0f0003a3,Mavis,Amberson,21177 Mockingbird Trail,,,2003,Female,,,163.11,59.48
5cc8ed64fc13ae3b0f0003a4,Holmes,Aguirre,55085 Cottonwood Parkway,Washington,District of Columbia,2007,Male,Excellent,Breathing,160.29,43.92
5cc8ed64fc13ae3b0f0003a5,Bliss,Slemmonds,140 Green Ridge Parkway,Milwaukee,Wisconsin,1984,Female,Excellent,Arm Action,161.51,98.78
5cc8ed64fc13ae3b0f0003a6,Jacklin,Freschi,84036 Killdeer Park,Rochester,New York,1991,Female,Excellent,Arm Action,203.72,65.73
5cc8ed64fc13ae3b0f0003a7,Nickolaus,Laytham,718 Scoville Avenue,Fresno,California,2002,Male,Fair,Use of Feet,155.43,40.31
